Date,RPG,H2_Nm3,Recycle,RPGtoRecycle%,I/LFlow_Rx1,I/LTemp_Rx1,H2toRPG,H2toRecycle,H2toHC,DeC5BTM_Flow,1st bed △P_Rx2,Duty,LMTD,UA,I/LTemp_Rx2,C5 wt%,Benzene wt%,Bromine Number g/100g,C4 wt%,Styrene wt%,Toluene wt%,Xylenes wt%,"Indene
wt%",C6~C9 NA wt%,C10+ NA wt%,C9 Aro wt%,C10 Aro wt%,DV g/100g_y,EB wt%,2-Methylindene wt%,G_B
2013-03-08,91.101,2201.373,93.921,49.238,187.224,69.044,24.164,23.439,5.553,68.668,0.181,155523.79,10.50067362,14810.83935,278.004,15.4366,33.1183,,1.92,0.0486,15.27,3.2289,,9.4367,5.5042,6.0547,3.3495,0.54,6.6325,,G
2013-04-08,91.1,2203.219,91.011,50.024,184.314,69.146,24.185,24.208,5.631,69.46,0.184,160850.529,10.61674631,15150.642570000000,277.994,15.7968,32.7301,,1.7522,0.0472,15.4254,3.3745,,9.6876,4.5366,6.5517,3.2159,0.55,6.882000000000000,,G
2013-05-08,91.09,2259.408,97.66,48.26,191.009,69.251,24.804,23.135,5.845,69.346,0.185,153151.536,10.34891199,14798.80555,278.0,9.831,33.431,42.0,0.6608,0.065,17.5887,3.9381,,9.5394,5.2344,7.5536,4.4621,0.74,7.6959,,K
2013-05-08,91.09,2259.408,97.66,48.26,191.009,69.251,24.804,23.135,5.845,69.346,0.185,153151.536,10.34891199,14798.80555,278.0,,,,,,,,,,,,,0.5,,,F
2013-06-08,87.51100000000000,2237.948,99.215,46.86600000000000,188.96400000000000,69.005,25.573,22.557,5.834,66.358,0.181,157471.612,10.24133476,15376.08283,277.995,9.6296,33.4532,,0.6806,0.0615,17.947,4.2146,,9.58,4.968,7.2048,4.2114,0.67,8.0493,,J
2013-06-08,87.51100000000000,2237.948,99.215,46.86600000000000,188.96400000000000,69.005,25.573,22.557,5.834,66.358,0.181,157471.612,10.24133476,15376.08283,277.995,,,,,,,,,,,,,0.47,,,F
2013-07-08,79.844,2162.893,94.939,45.682,176.945,69.247,27.089,22.782,5.438,60.333,0.16900000000000000,149717.09900000000,10.1746362,14714.73734,278.014,10.2187,32.6239,42.0,0.6579,0.0466,17.4135,4.4272,,9.6501,4.7191,8.1997,3.9468,0.63,8.0965,,J
2013-08-08,78.01100000000000,2220.44,90.626,46.26,170.857,69.337,28.463,24.501,5.615,59.236,0.168,152140.242,10.227130100000000,14876.14221,277.992,10.3945,32.7576,,0.7552,0.034,17.0498,4.5273,,9.5457,4.9443,8.1837,4.0109,0.53,7.797000000000000,,G
2013-09-08,77.375,2246.984,86.624,47.18,166.24600000000000,69.079,29.04,25.94,5.729,58.46,0.166,170316.62700000000,10.37115671,16422.143820000000,278.02,16.1664,31.6874,,2.3666,0.0278,14.7751,3.9999,,9.8201,3.9825,7.1503,3.361,0.47,6.6629,,F
2013-12-08,75.97,2237.377,96.536,44.039,174.74200000000000,68.957,29.451,23.177,5.397,55.805,0.166,174187.962,10.69726221,16283.41516,278.001,16.6615,32.5899,41.0,2.3051,0.0173,14.2283,3.1928,,10.1617,4.631,6.1993,3.5935,0.39,6.4196,,E
2013-08-13,76.999,2259.41,94.867,44.802,174.12600000000000,68.957,29.343000000000000,23.817,5.439,57.012,0.17,176996.02900000000,10.81308246,16368.69319,277.995,16.4594,32.33,,2.3176,0.0215,14.3379,3.2252,,10.3498,4.7633,6.1234,3.7544,0.44,6.3175,,E
2013-08-14,77.001,2270.052,89.215,46.326,168.486,69.056,29.481,25.445,5.478,57.208,0.173,181218.133,10.91756774,16598.76424,277.99,16.8026,32.601,37.0,2.089,0.0187,14.4511,3.2616,,10.3812,4.2659,6.2175,3.5893,0.42,6.3221,,E
2013-08-15,77.01100000000000,2278.5660000000000,85.641,47.347,164.93100000000000,69.032,29.588,26.606,5.609,57.3,0.174,179347.095,10.82880532,16562.03889,277.997,17.2058,32.6707,,2.0852,0.0219,14.3924,3.2148,,10.1564,4.2925,6.1724,3.5855,0.44,6.2024,,E
2013-08-16,76.385,2290.638,86.521,46.889,165.197,69.047,29.988000000000000,26.475,5.698,57.613,0.175,180910.953,10.99439224,16454.83893,277.935,17.1349,32.9205,,2.2637,0.024,14.2606,3.1910000000000000,,10.1257,4.3989,5.9851,3.4368,0.44,6.2588,,E
2013-08-20,76.719,2289.66,80.322,48.853,159.33100000000000,68.968,29.845,28.506,5.624,56.576,0.181,196425.119,11.42604929,17190.99176,277.999,17.6057,33.4234,,1.9968,0.0193,14.4458,2.7996,,10.5772,3.6908,5.9897,3.4539,0.45,5.9978,,E
2013-08-23,78.199,2315.655,80.308,49.335,160.822,68.911,29.612,28.835,5.703000000000000,58.45,0.191,184666.91,11.36761052,16245.00682,278.004,12.1217,34.0762,,0.684,0.0231,15.9917,3.9883,,9.8714,4.6028,6.9801,4.3737,0.47,7.287000000000000,,F
2013-08-24,79.00400000000000,2278.994,81.748,49.147,163.032,69.068,28.847,27.878,5.712000000000000,58.367,0.189,183865.233,11.26568979,16320.81451,278.006,10.758,34.4529,,0.5226,0.0285,16.3161,3.9743,,9.8264,5.0787,7.1004,4.6421,0.52,7.3,,G
2013-08-25,78.998,2270.909,77.667,50.425,158.937,69.24600000000000,28.746,29.239,5.625,58.977,0.191,186209.143,11.25656798,16542.26612,277.98,,,,,,,,,,,,,0.45,,,E
2013-08-26,79.355,2296.897,76.911,50.782,158.563,69.122,28.945,29.864,5.715,59.273,0.191,176532.458,11.08966274,15918.6498,278.007,16.9613,32.7241,41.0,2.0726,0.0248,14.3472,3.4375,,10.131,3.8643,6.3215,3.6838,0.49,6.4319,,F
2013-08-27,80.94,2356.8160000000000,77.858,50.97,161.155,69.154,29.118,30.271,5.924,60.559,0.194,176846.331,11.11514912,15910.38765,278.0,17.3529,33.0268,,2.1217,0.025,14.256000000000000,3.3845,,9.8452,4.0012,6.1668,3.6174,0.46,6.2025,,F
2013-08-28,81.002,2314.532,79.767,50.38400000000000,163.084,69.01100000000000,28.574,29.016,5.816,60.415,0.195,173306.259,11.03739644,15701.73363,277.999,17.3947,32.8406,41.0,1.9731,0.0258,13.9834,3.2531,,10.0307,4.1741,6.25,3.8233,0.49,6.2512,,F
2013-08-29,80.998,2240.603,83.258,49.312,166.497,68.964,27.662,26.912,5.538000000000000,60.605,0.197,177132.19200000000,11.15898918,15873.49794,278.061,17.3873,33.0623,,2.119,0.0209,14.1311,3.2398,,10.047,4.3911,5.6851,3.6136,0.4,6.3028,,E
2013-08-30,81.0,2202.297,81.73,49.776,164.933,69.02,27.189,26.946,5.444,60.665,0.197,178551.77800000000,11.22160292,15911.43254,278.004,14.2011,33.394,,1.0401,0.0329,15.7197,3.7976,,9.8136,4.0911,7.264000000000000,3.8701,0.55,6.7758,,G
2013-08-31,81.003,2204.2070000000000,76.707,51.362,159.914,69.042,27.211,28.735,5.514000000000000,60.551,0.197,179010.615,11.30061181,15840.78971,278.011,,,,,,,,,,,,,0.54,,,G
2013-01-09,80.553,2202.55,73.817,52.182,156.57300000000000,69.123,27.343000000000000,29.838,5.542000000000000,59.983,0.197,180925.953,11.40886112,15858.37105,278.008,15.4694,34.0261,,1.1516,0.041,14.8893,3.556,,10.1559,4.4821,6.1125,3.4988,0.66,6.6173,,J
2013-02-09,77.893,2166.961,74.551,51.096,154.611,69.445,27.82,29.067,5.469000000000000,58.136,0.193,177811.44600000000,11.47705327,15492.77866,278.002,18.3329,32.7813,41.0,1.7814,0.0319,14.264,3.39,,9.9972,3.8425,6.0756,3.2168,0.5,6.2864,,F
2013-03-09,76.64700000000000,2146.929,75.49600000000000,50.378,154.291,69.443,28.011,28.438,5.343,57.422,0.193,182079.753,11.58604878,15715.43125,278.008,17.983,32.545,,1.4953,0.0332,13.9026,3.4857,,9.7226,4.1181,6.7573,3.4821,0.53,6.4751,,G
2013-04-09,77.689,2194.0460000000000,76.58,50.359,156.463,69.539,28.241,28.65,5.385,57.525,0.195,175295.462,11.49947719,15243.77664,277.996,18.8463,33.1265,42.0,1.6539,0.0271,13.5146,3.2213,,10.2071,4.099,5.8712,3.1801,0.44,6.2529,,E
2013-05-09,80.0,2235.545,71.766,52.713,154.001,69.581,27.944000000000000,31.15,5.524,59.68,0.199,181604.449,11.52312727,15759.99686,278.699,19.4391,32.7863,,1.6057,0.0276,13.2474,2.943,,11.4158,4.1928,5.3643,2.9138,0.43,6.0642,,E
2013-06-09,79.997,2226.168,60.434,56.965,142.658,70.243,27.828000000000000,36.836,5.561,59.997,0.201,188294.523,11.5942766,16240.299330000000,278.006,18.9008,32.5355,,1.4182,0.0374,13.6094,2.7362,,12.5892,4.0631,5.2672,2.7954,0.49,6.0476,,F
2013-07-09,79.999,2225.65,52.757,60.26,134.982,70.685,27.821,42.187,5.707000000000000,61.31400000000000,0.205,206182.388,12.00590082,17173.42088,278.022,18.8117,32.3157,,1.3534,0.0413,13.7157,2.559,,12.3797,4.0581,5.8978,2.9707,0.57,5.8969,,H
2013-08-09,79.999,2238.0660000000000,49.094,61.97,131.332,71.288,27.976,45.587,5.851,61.49100000000000,0.209,219191.589,12.04724886,18194.32729,278.009,18.5626,33.6244,,1.7358,0.048,13.8903,2.5268,,11.8342,4.0811,5.0033,2.6311,0.48,6.0624,,F
2013-09-09,80.294,2238.153,43.795,64.707,126.327,71.77200000000000,27.874,51.105,5.964,60.447,0.21,227829.906,11.90236009,19141.57397,278.024,17.4168,34.351,43.0,1.9498,0.0496,14.379,2.2367,,11.6052,3.8615,5.4813,2.5588,0.56,6.1103,,H
2013-10-09,80.998,2230.175,43.315,65.157,126.543,71.57600000000000,27.534,51.487,6.01,60.879,0.21600000000000000,211468.368,11.59470697,18238.35382,278.017,14.5794,34.3166,,1.842,0.0578,13.8231,2.3911,,14.1151,4.1712,5.8244,2.8105,0.59,6.0688,,I
2013-11-09,80.998,2229.052,45.99,63.784,129.217,71.682,27.52,48.468,6.3,60.432,0.215,181623.034,11.43505786,15883.00086,277.968,17.4149,32.1827,42.0,1.7296,0.0537,13.5749,2.919,,11.437,3.9428,6.941,3.6204,0.73,6.184,,K
2013-11-09,80.998,2229.052,45.99,63.784,129.217,71.682,27.52,48.468,6.3,60.432,0.215,181623.034,11.43505786,15883.00086,277.968,16.9202,33.4353,,1.9526,0.0527,13.852,2.79,,11.3935,4.7603,5.3977,3.3873,0.62,6.0584,,I
2013-12-09,81.002,2226.258,47.185,63.19,130.41300000000000,71.596,27.484,47.181,6.296,59.733,0.213,157861.044,11.28797185,13984.88993,277.985,17.7543,31.9197,,1.903,0.0516,13.2452,2.9169,,11.5737,3.8348,7.0444,3.6303,0.71,6.1261,,K
2013-09-13,80.998,2239.628,47.907,62.835,131.145,71.96300000000000,27.65,46.749,6.168000000000000,58.997,0.213,158984.18,11.03157812,14411.73495,277.97900000000000,17.2876,32.5973,,1.856,0.0482,13.5968,3.0123,,11.6285,3.6567,6.5041,3.4465,0.65,6.3660000000000000,,J
2013-09-14,81.194,2240.023,55.938,59.209,139.372,71.84900000000000,27.589,40.045,6.245,59.214,0.212,157872.516,11.25620573,14025.37589,277.944,,,,,0.0609,,,,,,,,0.6919,,,J
2013-09-15,82.00200000000000,2248.799,67.024,55.025,151.274,73.031,27.424,33.552,5.992000000000000,60.254,0.214,161511.293,11.20756625,14410.91578,277.969,,,,,0.0334,,,,,,,,0.53,,,G
2013-09-16,82.36200000000000,2249.958,70.878,53.747,155.49,73.02,27.318,31.744,5.88,60.574,0.214,150691.413,11.153313,13510.91047,277.966,14.424,31.8081,36.0,0.8568,0.0313,14.3658,3.6412,,12.0365,3.9752,8.0642,4.2803,0.6,6.5166,,I
2013-09-17,83.00400000000000,2250.05,67.391,55.191,152.64600000000000,73.127,27.108,33.388000000000000,5.891,61.909,0.21600000000000000,156643.19200000000,11.13799073,14063.8645,278.379,15.5662,32.0002,,0.9611,0.0262,14.2378,3.7914,,12.3566,3.8216,6.7415,3.9374,0.49,6.56,,F
2013-09-18,83.001,2249.999,69.249,54.516000000000000,154.499,73.10600000000000,27.108,32.491,5.8,61.599,0.21600000000000000,163019.666,11.22167402,14527.21456,278.994,17.9049,30.8244,,1.5903,0.0234,13.9027,3.5037,,11.8378,4.2363,6.1755,3.7128,0.45,6.2882,,E
2013-09-19,82.999,2249.946,76.529,52.028,161.778,73.002,27.108,29.4,5.651,61.444,0.21600000000000000,173714.104,11.51048834,15091.810130000000,278.996,18.7167,31.9154,,1.9227,0.0191,13.5143,3.2925,,11.7939,3.902,5.6012,3.0172,0.36,6.305,,D
2013-09-20,83.00400000000000,2250.019,82.383,50.188,167.637,72.96600000000000,27.107,27.312,5.621,61.44,0.21600000000000000,174334.462,11.38636275,15310.81225,278.988,18.7155,32.1007,,1.8904,0.0216,13.7956,3.1666,,11.2474,4.0074,5.8523,2.9054,0.38,6.2971,,D
2013-09-21,83.001,2249.972,81.491,50.459,166.74200000000000,72.915,27.108,27.61,5.597,61.584,0.217,178830.164,11.38447452,15708.24932,279.003,17.689,31.8705,,1.6538,0.0238,15.1591,3.1010000000000000,,11.4651,3.5665,6.32,3.0472,0.45,6.104,,E
2013-09-22,83.0,2250.013,81.264,50.528,166.515,72.971,27.109,27.688,5.665,61.599,0.219,166964.406,11.26688152,14819.04336,279.004,17.2631,31.5586,,1.9324,0.0288,14.7843,3.419,,11.2038,4.0135,5.9212,3.3269,0.46,6.5484,,F
2013-09-23,83.014,2250.068,79.093,51.209,164.358,72.983,27.105,28.448,5.678,61.701,0.22,162245.586,11.15991223,14538.24932,279.10400000000000,17.5269,31.6904,33.0,1.654,0.0312,14.5211,3.2921,,11.1433,3.5357,6.6882,3.8888,0.58,6.0283,,H
2013-09-24,84.69,2276.868,71.358,54.272,158.325,73.024,26.885,31.908,5.7170000000000000,63.95400000000000,0.227,157072.77600000000,10.94969212,14344.94907,280.018,17.0533,31.4409,,1.5993,0.0358,14.6189,3.5744,,10.9207,3.8174,6.645,3.8384,0.59,6.4559,,I
2013-09-25,85.001,2270.608,58.576,59.202,145.84800000000000,72.967,26.713,38.763000000000000,5.932,64.435,0.228,154564.719,10.87534915,14212.39143,280.35200000000000,16.9145,31.4528,42.0,1.4386,0.0365,15.3225,3.4918,,11.4507,3.45,6.4024,3.9438,0.63,6.0964,,J
2013-09-26,85.00200000000000,2269.436,54.36600000000000,60.99100000000000,141.637,73.035,26.699,41.744,5.859,64.413,0.23,151446.832,10.75283931,14084.35738,280.998,16.7191,31.2228,,1.5559,0.0356,15.6805,3.5437,,11.253,4.0634,5.8787,3.9376,0.57,6.1097,,H
2013-09-27,84.99800000000000,2270.072,53.762,61.255,141.031,73.141,26.707,42.224,5.92,63.997,0.24,151433.491,10.62632374,14250.78836,281.016,16.4433,30.9666,,1.4052,0.0467,15.7618,3.7668,,11.3704,3.5877,6.3142,3.8596,0.66,6.4777,,J
2013-09-28,85.0,2269.959,53.018,61.586000000000000,140.289,72.949,26.705,42.815,5.937,63.466,0.241,142739.834,10.91656188,13075.53016,281.016,17.2892,31.1462,,1.473,0.0349,15.4881,3.579,,11.5454,3.7883,5.7459,3.6919,0.56,6.2181,,H
2013-09-29,85.00300000000000,2269.93,54.982,60.723,142.255,73.025,26.704,41.285,5.897,63.506,0.242,117036.241,10.43296539,11217.92666,281.013,,,,,0.0306,,,,,,,,0.4749,,,F
2013-09-30,85.435,2270.043,53.942,61.298,141.64700000000000,73.127,26.57,42.083,5.916,63.113,0.242,142850.43300000000,10.78935817,13239.938,280.983,12.8779,32.9892,34.0,0.5321,0.0366,16.5854,3.7761,,11.726,4.397,6.3116,3.8426,0.56,6.9255,,H
2013-01-10,86.99700000000000,2269.993,58.418,59.827,147.684,73.016,26.093000000000000,38.858,5.892,65.09900000000000,0.246,155545.209,11.07671574,14042.53865,280.992,14.4183,34.1807,,0.7033,0.0288,15.0768,3.3138,,11.8816,4.1227,6.2437,3.4413,0.48,6.589,,F
2013-02-10,87.0,2269.998,61.297,58.666,150.567,72.9,26.092,37.033,5.738,65.96,0.25,197969.378,11.78366149,16800.32803,281.026,14.9843,34.765,36.0,0.7642,0.0374,14.4282,3.0917,,12.0289,4.169,5.9148,3.3754,0.54,6.4411,,G
2013-03-10,87.006,2269.968,57.534,60.195,146.81,73.01100000000000,26.09,39.454,5.796,65.33800000000000,0.25,184346.383,11.46196575,16083.31299,280.991,14.4206,35.4711,,0.6109,0.0259,14.2731,2.9871,,12.419,4.1418,5.8963,3.3483,0.45,6.4059,,E
2013-04-10,86.99600000000000,2270.015,55.206,61.178,144.472,73.111,26.093000000000000,41.119,5.883000000000000,63.715,0.249,192862.286,11.69056523,16497.25934,281.008,19.3188,33.7513,,1.6184,0.0285,12.5304,2.5996,,11.8193,4.2353,5.2555,3.2243,0.44,5.6186,,E
2013-05-10,86.995,2269.976,64.64400000000000,57.37,153.909,73.005,26.093000000000000,35.115,5.777,63.882,0.25,193573.933,11.8067793,16395.15134,280.999,19.2013,34.1165,,1.5768,0.0257,12.474,2.5615,,12.0356,4.3337,4.9209,3.1343,0.41,5.6197,,E
2013-06-10,86.999,2269.963,76.429,53.234,165.69800000000000,73.008,26.092,29.7,5.638,63.853,0.252,217104.932,12.16811387,17842.11871,280.981,19.5142,34.6292,,1.5515,0.0223,12.5385,2.6942,,11.6466,3.7654,5.1916,2.3858,0.32,6.0607,,C
2013-07-10,87.00200000000000,2261.466,74.449,53.888000000000000,163.713,73.155,25.993,30.376,5.62,64.021,0.255,210199.26100000000,11.77149382,17856.63437,280.999,19.2469,33.9686,40.0,1.5447,0.0244,12.948,2.6344,,11.9453,3.811,5.6175,2.4324,0.4,5.8268,,E
2013-08-10,86.999,2269.9770000000000,75.59900000000000,53.506,164.868,72.945,26.092,30.027,5.636,64.0,0.257,214261.296,11.6772945,18348.53917,281.014,19.0789,33.7446,,1.7056,0.022,12.365,2.7139,,11.9827,3.8497,5.6668,2.9188,0.42,5.952000000000000,,E
2013-09-10,86.999,2270.015,75.565,53.517,164.833,73.117,26.092,30.041,5.6,64.063,0.259,203714.264,11.59834206,17564.08486,280.952,18.8855,33.6975,,1.6307,0.0251,12.4062,2.6706,,12.027,3.6095,6.1094,3.0556,0.46,5.8829,,F
2013-10-10,86.999,2264.6910000000000,73.07600000000000,54.349,162.339,73.066,26.031,30.991,5.656000000000000,64.426,0.264,173706.549,10.91940837,15908.05504,281.078,18.4035,32.4012,,1.6639,0.0358,13.7683,3.4608,,11.081,3.3853,6.3302,3.1142,0.55,6.3558,,G
2013-11-10,87.00300000000000,2260.035,70.304,55.308,159.567,73.002,25.977,32.147,5.729,64.70100000000000,0.267,163239.883,10.5319691,15499.464720000000,280.986,17.7878,31.1645,,1.805,0.1129,14.0225,3.9562,,11.5366,3.3871,6.2661,3.3709,0.63,6.5904,,J
2013-12-10,86.99700000000000,2260.013,69.646,55.538,158.904,73.98900000000000,25.978,32.45,5.817,64.627,0.274,150899.376,10.35320536,14575.13596,281.047,17.4777,30.7625,,1.7628,0.0338,14.2062,3.9865,,11.3037,3.3817,6.5325,3.9323,0.57,6.6203,,H
2013-10-13,87.0,2257.709,75.641,53.492,164.899,74.068,25.951,29.848000000000000,5.739,64.145,0.277,148360.595,10.55328054,14058.24415,280.996,17.3356,31.5538,,1.7033,0.0274,14.2966,3.5587,,11.3157,3.9453,5.9896,3.9116,0.51,6.3624,,F
2013-10-14,86.995,2242.854,76.687,53.149,165.924,74.08800000000000,25.781,29.247,5.691,63.992,0.28,140755.52300000000,10.5142067,13387.17478,281.002,18.0005,32.3899,42.0,1.7683,0.0255,13.3236,3.2691,,11.4252,4.1928,5.5411,4.0098,0.44,6.0542,,E
2013-10-15,87.0,2220.052,79.253,52.33,168.472,73.872,25.518,28.012,5.563,64.013,0.284,150744.104,10.69419428,14095.88232,281.041,18.4184,32.1624,,1.7331,0.0315,13.2059,3.3221,,11.4324,3.7305,6.0629,3.619,0.53,6.2818,,G
2013-10-16,86.58200000000000,2219.947,81.221,51.597,170.02200000000000,74.03400000000000,25.64,27.332,5.53,63.896,0.28600000000000000,145669.264,10.6572838,13668.516920000000,282.018,13.5373,33.5069,32.0,0.6404,0.032,14.5278,3.7545,,11.9136,3.9509,6.9101,3.9633,0.5,7.2632,,F
2013-10-17,86.0,2219.919,78.722,52.209,166.942,74.09100000000000,25.813,28.199,5.554000000000000,63.981,0.289,145443.985,10.66878209,13632.669920000000,281.996,13.4625,33.5828,,0.7081,0.0297,18.0986,3.2515,,10.697,3.7151,6.261,3.7142,0.52,6.4795,,G
2013-10-18,85.999,2220.006,78.458,52.293,166.67700000000000,74.093,25.814,28.295,5.635,63.999,0.29100000000000000,143210.083,10.75083974,13320.82764,282.0,13.6344,34.179,,0.7418,0.0322,14.8816,3.4742,,11.6493,4.794,5.6111,4.3169,0.56,6.6855,,H
2013-10-19,85.999,2220.068,70.77,54.857,158.99,74.065,25.815,31.37,5.782,64.0,0.293,132611.725,10.52016939,12605.47429,282.002,17.9303,31.6566,,1.8754,0.0276,15.8892,3.2323,,10.516000000000000,3.4902,5.5846,3.8414,0.51,5.9564,,F
2013-10-20,85.999,2220.048,59.34,59.17100000000000,147.559,74.15100000000000,25.815,37.412,5.801,64.34,0.298,142315.49,10.72926301,13264.23725,281.982,17.3619,32.6485,,1.8089,0.0352,13.6095,3.5971,,11.4103,3.0585,5.9824,4.1692,0.56,6.3185,,H
2013-10-21,85.99700000000000,2220.449,60.153,58.842,148.37,74.005,25.82,36.913,5.939,64.953,0.306,133270.665,10.43313476,12773.78932,282.034,17.4835,32.0921,37.0,1.9121,0.04,13.7467,3.5368,,10.2715,4.093,6.1285,4.5317,0.62,6.1641,,I
2013-10-22,86.001,2262.693,54.547,61.19,142.811,74.044,26.31,41.482,6.037000000000000,64.793,0.307,132320.348,10.3366382,12801.10081,282.335,17.0517,32.2273,,1.7519,0.0388,13.8732,3.8074,,10.9394,3.3036,6.5486,3.9664,0.6,6.4917,,I
2013-10-23,86.0,2291.87,50.979,62.783,139.27100000000000,74.025,26.65,44.957,6.046,64.7,0.309,133936.75700000000,10.44341007,12825.00215,283.122,16.5954,32.3003,42.0,1.8163,0.034,14.0683,3.8612,,11.1438,3.2439,6.5417,3.8806,0.56,6.5145,,H
2013-10-24,86.001,2314.632,50.254,63.118,138.569,74.033,26.914,46.059,6.165,65.285,0.31,135957.619,10.29489713,13206.31153,284.322,15.8161,32.0568,,1.8012,0.0347,14.5767,4.1699,,11.0402,3.3298,6.595,3.9017,0.55,6.6779,,G
2013-10-25,85.99700000000000,2368.432,58.544,59.497,146.91,73.931,27.541,40.456,6.123000000000000,66.71600000000000,0.32,129010.621,10.13488362,12729.36384,285.0,14.9303,31.2786,,1.8798,0.0275,16.1726,4.5415,,10.9429,2.8118,6.8847,3.6416,0.47,6.8887,,F
2013-10-26,86.001,2426.313,66.402,56.43,154.829,74.002,28.213,36.54,6.272,67.584,0.326,138696.611,9.994513778,13877.27445,285.005,14.8705,31.3119,,1.8717,0.0306,15.3429,4.8022,,11.1196,2.9666,6.9128,3.6031,0.47,7.1681,,F
2013-10-27,86.001,2377.026,67.054,56.19,155.433,74.124,27.64,35.449,6.065,67.664,0.33,135975.636,9.852876942,13800.60224,284.974,14.7083,31.346,,1.8531,0.0247,15.3078,4.5874,,10.6109,3.7056,6.8782,4.0782,0.46,6.8998,,F
2013-10-28,85.99800000000000,2501.578,71.325,54.663,159.825,74.139,29.089,35.073,6.303,68.279,0.339,134422.303,9.986887958000000,13459.87893,285.003,14.4631,31.0509,38.0,1.763,0.0224,15.3796,4.8838,,10.7247,3.3748,7.183,4.0005,0.45,7.1542,,E
2013-10-29,86.00200000000000,2564.913,73.1,54.055,161.667,74.028,29.824,35.088,6.462000000000000,67.696,0.342,121066.49,9.448251268,12813.63992,284.993,13.8393,30.7863,,1.6212,0.0223,16.1633,5.0645,,10.6366,3.2054,7.3461,4.0115,0.43,7.3035,,E
2013-11-14,86.025,2362.164,69.411,55.344,157.798,73.877,27.459,34.032,5.916,64.824,0.506,216155.27,11.66460308,18530.87233,289.013,17.7897,33.6713,,2.0304,0.0237,14.4108,2.9119,,10.9546,3.4753,5.4528,2.8924,0.4,6.3871,,E
2013-11-15,86.024,2199.577,65.167,56.898,153.39,74.007,25.569000000000000,33.753,5.493000000000000,64.316,0.517,226390.97,11.76449996,19243.56924,289.199,19.6579,34.4337,,2.1854,0.0216,13.1919,2.6543,,11.5452,3.0805,4.6755,2.8396,0.4,5.7144,,E
2013-11-16,86.02600000000000,2199.592,63.1,57.687,151.325,74.03400000000000,25.569000000000000,34.859,5.508000000000000,64.187,0.532,227952.587,11.87261427,19199.86465,289.488,18.9143,34.9684,,2.0229,0.0238,13.442,2.6869,,11.396,3.1424,4.7081,2.8857,0.38,5.8095,,D
2013-11-17,86.022,2199.652,62.228,58.025,150.45,73.933,25.571,35.348,5.5,64.199,0.5540000000000000,236506.104,12.04814013,19630.0924,289.483,14.4162,38.1415,,0.7542,0.0369,14.1705,3.0084,,11.1827,3.2414,5.518,3.0053,0.5,6.5249,,F
2013-11-18,86.021,2199.597,60.367,58.762,148.58700000000000,73.96600000000000,25.57,36.437,5.5360000000000000,64.19800000000000,0.58,242456.197,11.9481399,20292.38013,289.53700000000000,15.966,37.8571,36.0,1.0761,0.0297,13.3493,2.8274,,11.271,3.1504,5.127000000000000,3.2268,0.46,6.1192,,F
2013-11-19,86.02600000000000,2199.612,58.926,59.348,147.151,73.98100000000000,25.569000000000000,37.328,5.542000000000000,64.428,0.6,245993.899,12.13091859,20278.25814,289.999,13.7342,39.1768,,0.7340000000000000,0.0349,14.1015,2.9551,,11.0934,3.3128,5.3479,3.0803,0.48,6.4291,,F
2013-11-20,86.024,2199.668,58.342,59.587,146.566,74.094,25.57,37.703,5.55,64.559,0.621,248002.347,12.26858113,20214.42776,289.996,15.6005,39.0212,34.0,1.3349,0.0343,13.1349,2.7822,,11.3657,3.1511,4.4269,3.0596,0.48,6.0887,,F
2013-11-21,86.021,2199.629,58.172,59.657,146.393,74.071,25.571,37.813,5.585,64.73,0.644,247440.309,12.25314189,20194.02952,289.998,18.153,38.3329,,2.1008,0.031,12.2375,2.5817,,10.754,2.8778,4.4646,2.8249,0.45,5.6418,,E
2013-11-22,86.025,2199.653,58.411,59.559,146.636,74.101,25.57,37.658,5.63,64.801,0.6630000000000000,234113.456,11.92362004,19634.42772,289.991,18.2961,36.8665,,2.0723,0.0374,12.8097,2.6851,,11.0111,2.9954,4.5596,2.95,0.49,5.7168,,F
2013-11-23,86.023,2199.55,56.826,60.22,145.049,74.12,25.569000000000000,38.707,5.595,64.8,0.682,235471.225,11.83618416,19894.18392,289.985,18.6852,36.5065,,1.9455,0.038,12.8184,2.6575,,11.0596,3.1251,4.4753,3.0511,0.47,5.6378,,F
2013-11-24,86.023,2199.696,55.541,60.766000000000000,143.764,74.036,25.571,39.605,5.568,64.8,0.7140000000000000,231509.992,11.89367111,19464.97344,289.971,18.6975,36.8093,,1.7819,0.0469,13.7178,2.4483,,10.7144,3.057,4.2567,2.9235,0.52,5.5467,,G
2013-11-25,86.02600000000000,2199.624,52.858,61.941,141.084,74.038,25.569000000000000,41.614,5.624,64.798,0.759,239075.042,12.1892385,19613.61586,289.971,18.6989,37.399,42.0,1.5086,0.047,12.8202,2.3911,,10.5495,2.9435,4.7786,2.9692,0.57,5.8944,,H
2013-11-26,86.023,2199.585,49.256,63.589,137.47900000000000,74.236,25.57,44.656000000000000,5.691,64.801,0.7960000000000000,243043.962,12.13210304,20033.12707,289.973,18.6449,37.7369,,1.6586,0.0435,13.2237,2.2673,,10.43,3.4397,4.1458,2.8879,0.52,5.5217,,G
